method,horizon,forecast_quarter,target_quarter,selected_variable,selection_stage
Post-threshold ridge,2,2012 Q2,2012 Q4,CPIAUCSL_m5,NA
Post-threshold ridge,2,2012 Q2,2012 Q4,PCEPI_m0,NA
Post-threshold ridge,2,2012 Q2,2012 Q4,FEDFUNDS_m1,NA
Post-threshold ridge,2,2012 Q2,2012 Q4,FEDFUNDS_m4,NA
Post-threshold ridge,2,2012 Q2,2012 Q4,TB3MS_m3,NA
Post-threshold ridge,2,2012 Q2,2012 Q4,BAA_m3,NA
LASSO,2,2012 Q3,2013 Q1,RPI_m1,NA
Threshold ridge,2,2012 Q3,2013 Q1,RPI_m0,NA
Threshold ridge,2,2012 Q3,2013 Q1,RPI_m1,NA
Threshold ridge,2,2012 Q3,2013 Q1,RPI_m4,NA
Threshold ridge,2,2012 Q3,2013 Q1,DPCERA3M086SBEA_m0,NA
Threshold ridge,2,2012 Q3,2013 Q1,INDPRO_m1,NA
Threshold ridge,2,2012 Q3,2013 Q1,CMRMTSPLx_m1,NA
Threshold ridge,2,2012 Q3,2013 Q1,CMRMTSPLx_m4,NA
Threshold ridge,2,2012 Q3,2013 Q1,CMRMTSPLx_m5,NA
Threshold ridge,2,2012 Q3,2013 Q1,M1SL_m0,NA
Threshold ridge,2,2012 Q3,2013 Q1,M1SL_m1,NA
Threshold ridge,2,2012 Q3,2013 Q1,BUSLOANS_m1,NA
Threshold ridge,2,2012 Q3,2013 Q1,PCEPI_m0,NA
Threshold ridge,2,2012 Q3,2013 Q1,FEDFUNDS_m1,NA
Threshold ridge,2,2012 Q3,2013 Q1,FEDFUNDS_m4,NA
Threshold ridge,2,2012 Q3,2013 Q1,TB3MS_m3,NA
Threshold ridge,2,2012 Q3,2013 Q1,BAA_m3,NA
Post-threshold ridge,2,2012 Q3,2013 Q1,RPI_m0,NA
Post-threshold ridge,2,2012 Q3,2013 Q1,RPI_m1,NA
Post-threshold ridge,2,2012 Q3,2013 Q1,RPI_m4,NA
Post-threshold ridge,2,2012 Q3,2013 Q1,DPCERA3M086SBEA_m0,NA
Post-threshold ridge,2,2012 Q3,2013 Q1,INDPRO_m1,NA
Post-threshold ridge,2,2012 Q3,2013 Q1,CMRMTSPLx_m1,NA
Post-threshold ridge,2,2012 Q3,2013 Q1,CMRMTSPLx_m4,NA
Post-threshold ridge,2,2012 Q3,2013 Q1,CMRMTSPLx_m5,NA
Post-threshold ridge,2,2012 Q3,2013 Q1,M1SL_m0,NA
Post-threshold ridge,2,2012 Q3,2013 Q1,M1SL_m1,NA
Post-threshold ridge,2,2012 Q3,2013 Q1,BUSLOANS_m1,NA
Post-threshold ridge,2,2012 Q3,2013 Q1,PCEPI_m0,NA
Post-threshold ridge,2,2012 Q3,2013 Q1,FEDFUNDS_m1,NA
Post-threshold ridge,2,2012 Q3,2013 Q1,FEDFUNDS_m4,NA
Post-threshold ridge,2,2012 Q3,2013 Q1,TB3MS_m3,NA
Post-threshold ridge,2,2012 Q3,2013 Q1,BAA_m3,NA
Threshold ridge,2,2012 Q4,2013 Q2,RPI_m0,NA
Threshold ridge,2,2012 Q4,2013 Q2,RPI_m1,NA
Threshold ridge,2,2012 Q4,2013 Q2,RPI_m4,NA
Threshold ridge,2,2012 Q4,2013 Q2,DPCERA3M086SBEA_m0,NA
Threshold ridge,2,2012 Q4,2013 Q2,INDPRO_m1,NA
Threshold ridge,2,2012 Q4,2013 Q2,CMRMTSPLx_m1,NA
Threshold ridge,2,2012 Q4,2013 Q2,CMRMTSPLx_m4,NA
Threshold ridge,2,2012 Q4,2013 Q2,CMRMTSPLx_m5,NA
Threshold ridge,2,2012 Q4,2013 Q2,M1SL_m0,NA
Threshold ridge,2,2012 Q4,2013 Q2,M1SL_m1,NA
Threshold ridge,2,2012 Q4,2013 Q2,BUSLOANS_m1,NA
Threshold ridge,2,2012 Q4,2013 Q2,PCEPI_m0,NA
Threshold ridge,2,2012 Q4,2013 Q2,FEDFUNDS_m1,NA
Threshold ridge,2,2012 Q4,2013 Q2,FEDFUNDS_m4,NA
Threshold ridge,2,2012 Q4,2013 Q2,TB3MS_m3,NA
Threshold ridge,2,2012 Q4,2013 Q2,BAA_m3,NA
Post-threshold ridge,2,2012 Q4,2013 Q2,RPI_m0,NA
Post-threshold ridge,2,2012 Q4,2013 Q2,RPI_m1,NA
Post-threshold ridge,2,2012 Q4,2013 Q2,RPI_m4,NA
Post-threshold ridge,2,2012 Q4,2013 Q2,DPCERA3M086SBEA_m0,NA
Post-threshold ridge,2,2012 Q4,2013 Q2,INDPRO_m1,NA
Post-threshold ridge,2,2012 Q4,2013 Q2,CMRMTSPLx_m1,NA
Post-threshold ridge,2,2012 Q4,2013 Q2,CMRMTSPLx_m4,NA
Post-threshold ridge,2,2012 Q4,2013 Q2,CMRMTSPLx_m5,NA
Post-threshold ridge,2,2012 Q4,2013 Q2,M1SL_m0,NA
Post-threshold ridge,2,2012 Q4,2013 Q2,M1SL_m1,NA
Post-threshold ridge,2,2012 Q4,2013 Q2,BUSLOANS_m1,NA
Post-threshold ridge,2,2012 Q4,2013 Q2,PCEPI_m0,NA
Post-threshold ridge,2,2012 Q4,2013 Q2,FEDFUNDS_m1,NA
Post-threshold ridge,2,2012 Q4,2013 Q2,FEDFUNDS_m4,NA
Post-threshold ridge,2,2012 Q4,2013 Q2,TB3MS_m3,NA
Post-threshold ridge,2,2012 Q4,2013 Q2,BAA_m3,NA
OCMT,2,2012 Q4,2013 Q2,RPI_m1,1
BMT,2,2012 Q4,2013 Q2,RPI_m1,1
LASSO,2,2013 Q1,2013 Q3,RPI_m1,NA
Elastic net,2,2013 Q1,2013 Q3,RPI_m1,NA
Threshold ridge,2,2013 Q1,2013 Q3,RPI_m0,NA
Threshold ridge,2,2013 Q1,2013 Q3,RPI_m1,NA
Threshold ridge,2,2013 Q1,2013 Q3,RPI_m4,NA
Threshold ridge,2,2013 Q1,2013 Q3,DPCERA3M086SBEA_m0,NA
Threshold ridge,2,2013 Q1,2013 Q3,INDPRO_m1,NA
Threshold ridge,2,2013 Q1,2013 Q3,CMRMTSPLx_m1,NA
Threshold ridge,2,2013 Q1,2013 Q3,CMRMTSPLx_m4,NA
Threshold ridge,2,2013 Q1,2013 Q3,CMRMTSPLx_m5,NA
Threshold ridge,2,2013 Q1,2013 Q3,M1SL_m0,NA
Threshold ridge,2,2013 Q1,2013 Q3,M1SL_m1,NA
Threshold ridge,2,2013 Q1,2013 Q3,BUSLOANS_m1,NA
Threshold ridge,2,2013 Q1,2013 Q3,CPIAUCSL_m0,NA
Threshold ridge,2,2013 Q1,2013 Q3,PCEPI_m0,NA
Threshold ridge,2,2013 Q1,2013 Q3,FEDFUNDS_m1,NA
Threshold ridge,2,2013 Q1,2013 Q3,FEDFUNDS_m4,NA
Threshold ridge,2,2013 Q1,2013 Q3,TB3MS_m3,NA
Threshold ridge,2,2013 Q1,2013 Q3,BAA_m3,NA
Post-threshold ridge,2,2013 Q1,2013 Q3,RPI_m0,NA
Post-threshold ridge,2,2013 Q1,2013 Q3,RPI_m1,NA
Post-threshold ridge,2,2013 Q1,2013 Q3,RPI_m4,NA
Post-threshold ridge,2,2013 Q1,2013 Q3,DPCERA3M086SBEA_m0,NA
Post-threshold ridge,2,2013 Q1,2013 Q3,INDPRO_m1,NA
Post-threshold ridge,2,2013 Q1,2013 Q3,CMRMTSPLx_m1,NA
Post-threshold ridge,2,2013 Q1,2013 Q3,CMRMTSPLx_m4,NA
Post-threshold ridge,2,2013 Q1,2013 Q3,CMRMTSPLx_m5,NA
Post-threshold ridge,2,2013 Q1,2013 Q3,M1SL_m0,NA
Post-threshold ridge,2,2013 Q1,2013 Q3,M1SL_m1,NA
Post-threshold ridge,2,2013 Q1,2013 Q3,BUSLOANS_m1,NA
Post-threshold ridge,2,2013 Q1,2013 Q3,CPIAUCSL_m0,NA
Post-threshold ridge,2,2013 Q1,2013 Q3,PCEPI_m0,NA
Post-threshold ridge,2,2013 Q1,2013 Q3,FEDFUNDS_m1,NA
Post-threshold ridge,2,2013 Q1,2013 Q3,FEDFUNDS_m4,NA
Post-threshold ridge,2,2013 Q1,2013 Q3,TB3MS_m3,NA
Post-threshold ridge,2,2013 Q1,2013 Q3,BAA_m3,NA
Threshold ridge,2,2013 Q2,2013 Q4,RPI_m0,NA
Threshold ridge,2,2013 Q2,2013 Q4,RPI_m1,NA
Threshold ridge,2,2013 Q2,2013 Q4,RPI_m4,NA
Threshold ridge,2,2013 Q2,2013 Q4,DPCERA3M086SBEA_m0,NA
Threshold ridge,2,2013 Q2,2013 Q4,INDPRO_m1,NA
Threshold ridge,2,2013 Q2,2013 Q4,CMRMTSPLx_m1,NA
Threshold ridge,2,2013 Q2,2013 Q4,CMRMTSPLx_m4,NA
Threshold ridge,2,2013 Q2,2013 Q4,CMRMTSPLx_m5,NA
Threshold ridge,2,2013 Q2,2013 Q4,M1SL_m0,NA
Threshold ridge,2,2013 Q2,2013 Q4,M1SL_m1,NA
Threshold ridge,2,2013 Q2,2013 Q4,BUSLOANS_m1,NA
Threshold ridge,2,2013 Q2,2013 Q4,PCEPI_m0,NA
Threshold ridge,2,2013 Q2,2013 Q4,FEDFUNDS_m1,NA
Threshold ridge,2,2013 Q2,2013 Q4,FEDFUNDS_m4,NA
Threshold ridge,2,2013 Q2,2013 Q4,TB3MS_m3,NA
Threshold ridge,2,2013 Q2,2013 Q4,BAA_m3,NA
Post-threshold ridge,2,2013 Q2,2013 Q4,RPI_m0,NA
Post-threshold ridge,2,2013 Q2,2013 Q4,RPI_m1,NA
Post-threshold ridge,2,2013 Q2,2013 Q4,RPI_m4,NA
Post-threshold ridge,2,2013 Q2,2013 Q4,DPCERA3M086SBEA_m0,NA
Post-threshold ridge,2,2013 Q2,2013 Q4,INDPRO_m1,NA
Post-threshold ridge,2,2013 Q2,2013 Q4,CMRMTSPLx_m1,NA
Post-threshold ridge,2,2013 Q2,2013 Q4,CMRMTSPLx_m4,NA
Post-threshold ridge,2,2013 Q2,2013 Q4,CMRMTSPLx_m5,NA
Post-threshold ridge,2,2013 Q2,2013 Q4,M1SL_m0,NA
Post-threshold ridge,2,2013 Q2,2013 Q4,M1SL_m1,NA
Post-threshold ridge,2,2013 Q2,2013 Q4,BUSLOANS_m1,NA
Post-threshold ridge,2,2013 Q2,2013 Q4,PCEPI_m0,NA
Post-threshold ridge,2,2013 Q2,2013 Q4,FEDFUNDS_m1,NA
Post-threshold ridge,2,2013 Q2,2013 Q4,FEDFUNDS_m4,NA
Post-threshold ridge,2,2013 Q2,2013 Q4,TB3MS_m3,NA
Post-threshold ridge,2,2013 Q2,2013 Q4,BAA_m3,NA
LASSO,2,2013 Q3,2014 Q1,RPI_m1,NA
Threshold ridge,2,2013 Q3,2014 Q1,RPI_m0,NA
Threshold ridge,2,2013 Q3,2014 Q1,RPI_m1,NA
Threshold ridge,2,2013 Q3,2014 Q1,RPI_m4,NA
Threshold ridge,2,2013 Q3,2014 Q1,DPCERA3M086SBEA_m0,NA
Threshold ridge,2,2013 Q3,2014 Q1,INDPRO_m1,NA
Threshold ridge,2,2013 Q3,2014 Q1,CMRMTSPLx_m1,NA
Threshold ridge,2,2013 Q3,2014 Q1,CMRMTSPLx_m4,NA
Threshold ridge,2,2013 Q3,2014 Q1,CMRMTSPLx_m5,NA
Threshold ridge,2,2013 Q3,2014 Q1,M1SL_m0,NA
Threshold ridge,2,2013 Q3,2014 Q1,BUSLOANS_m1,NA
Threshold ridge,2,2013 Q3,2014 Q1,FEDFUNDS_m1,NA
Threshold ridge,2,2013 Q3,2014 Q1,FEDFUNDS_m4,NA
Threshold ridge,2,2013 Q3,2014 Q1,TB3MS_m3,NA
Threshold ridge,2,2013 Q3,2014 Q1,BAA_m3,NA
Threshold ridge,2,2013 Q3,2014 Q1,UMCSENTx_m4,NA
Post-threshold ridge,2,2013 Q3,2014 Q1,RPI_m0,NA
Post-threshold ridge,2,2013 Q3,2014 Q1,RPI_m1,NA
Post-threshold ridge,2,2013 Q3,2014 Q1,RPI_m4,NA
Post-threshold ridge,2,2013 Q3,2014 Q1,DPCERA3M086SBEA_m0,NA
Post-threshold ridge,2,2013 Q3,2014 Q1,INDPRO_m1,NA
Post-threshold ridge,2,2013 Q3,2014 Q1,CMRMTSPLx_m1,NA
Post-threshold ridge,2,2013 Q3,2014 Q1,CMRMTSPLx_m4,NA
Post-threshold ridge,2,2013 Q3,2014 Q1,CMRMTSPLx_m5,NA
Post-threshold ridge,2,2013 Q3,2014 Q1,M1SL_m0,NA
Post-threshold ridge,2,2013 Q3,2014 Q1,BUSLOANS_m1,NA
Post-threshold ridge,2,2013 Q3,2014 Q1,FEDFUNDS_m1,NA
Post-threshold ridge,2,2013 Q3,2014 Q1,FEDFUNDS_m4,NA
Post-threshold ridge,2,2013 Q3,2014 Q1,TB3MS_m3,NA
Post-threshold ridge,2,2013 Q3,2014 Q1,BAA_m3,NA
Post-threshold ridge,2,2013 Q3,2014 Q1,UMCSENTx_m4,NA
LASSO,2,2013 Q4,2014 Q2,RPI_m1,NA
Threshold ridge,2,2013 Q4,2014 Q2,RPI_m0,NA
Threshold ridge,2,2013 Q4,2014 Q2,RPI_m1,NA
Threshold ridge,2,2013 Q4,2014 Q2,RPI_m4,NA
Threshold ridge,2,2013 Q4,2014 Q2,DPCERA3M086SBEA_m0,NA
Threshold ridge,2,2013 Q4,2014 Q2,INDPRO_m1,NA
Threshold ridge,2,2013 Q4,2014 Q2,CMRMTSPLx_m1,NA
Threshold ridge,2,2013 Q4,2014 Q2,CMRMTSPLx_m4,NA
Threshold ridge,2,2013 Q4,2014 Q2,M1SL_m0,NA
Threshold ridge,2,2013 Q4,2014 Q2,M1SL_m1,NA
Threshold ridge,2,2013 Q4,2014 Q2,BUSLOANS_m1,NA
Threshold ridge,2,2013 Q4,2014 Q2,FEDFUNDS_m1,NA
Threshold ridge,2,2013 Q4,2014 Q2,FEDFUNDS_m4,NA
Threshold ridge,2,2013 Q4,2014 Q2,TB3MS_m3,NA
Threshold ridge,2,2013 Q4,2014 Q2,BAA_m3,NA
Post-threshold ridge,2,2013 Q4,2014 Q2,RPI_m0,NA
Post-threshold ridge,2,2013 Q4,2014 Q2,RPI_m1,NA
Post-threshold ridge,2,2013 Q4,2014 Q2,RPI_m4,NA
Post-threshold ridge,2,2013 Q4,2014 Q2,DPCERA3M086SBEA_m0,NA
Post-threshold ridge,2,2013 Q4,2014 Q2,INDPRO_m1,NA
Post-threshold ridge,2,2013 Q4,2014 Q2,CMRMTSPLx_m1,NA
Post-threshold ridge,2,2013 Q4,2014 Q2,CMRMTSPLx_m4,NA
Post-threshold ridge,2,2013 Q4,2014 Q2,M1SL_m0,NA
Post-threshold ridge,2,2013 Q4,2014 Q2,M1SL_m1,NA
Post-threshold ridge,2,2013 Q4,2014 Q2,BUSLOANS_m1,NA
Post-threshold ridge,2,2013 Q4,2014 Q2,FEDFUNDS_m1,NA
Post-threshold ridge,2,2013 Q4,2014 Q2,FEDFUNDS_m4,NA
Post-threshold ridge,2,2013 Q4,2014 Q2,TB3MS_m3,NA
Post-threshold ridge,2,2013 Q4,2014 Q2,BAA_m3,NA
LASSO,2,2014 Q1,2014 Q3,RPI_m1,NA
Elastic net,2,2014 Q1,2014 Q3,RPI_m1,NA
Threshold ridge,2,2014 Q1,2014 Q3,RPI_m0,NA
Threshold ridge,2,2014 Q1,2014 Q3,RPI_m1,NA
Threshold ridge,2,2014 Q1,2014 Q3,RPI_m4,NA
Threshold ridge,2,2014 Q1,2014 Q3,DPCERA3M086SBEA_m0,NA
Threshold ridge,2,2014 Q1,2014 Q3,INDPRO_m1,NA
Threshold ridge,2,2014 Q1,2014 Q3,CMRMTSPLx_m1,NA
Threshold ridge,2,2014 Q1,2014 Q3,CMRMTSPLx_m4,NA
Threshold ridge,2,2014 Q1,2014 Q3,M1SL_m0,NA
Threshold ridge,2,2014 Q1,2014 Q3,BUSLOANS_m1,NA
Threshold ridge,2,2014 Q1,2014 Q3,FEDFUNDS_m1,NA
Threshold ridge,2,2014 Q1,2014 Q3,FEDFUNDS_m4,NA
Threshold ridge,2,2014 Q1,2014 Q3,TB3MS_m3,NA
Threshold ridge,2,2014 Q1,2014 Q3,BAA_m3,NA
Post-threshold ridge,2,2014 Q1,2014 Q3,RPI_m0,NA
Post-threshold ridge,2,2014 Q1,2014 Q3,RPI_m1,NA
Post-threshold ridge,2,2014 Q1,2014 Q3,RPI_m4,NA
Post-threshold ridge,2,2014 Q1,2014 Q3,DPCERA3M086SBEA_m0,NA
Post-threshold ridge,2,2014 Q1,2014 Q3,INDPRO_m1,NA
Post-threshold ridge,2,2014 Q1,2014 Q3,CMRMTSPLx_m1,NA
Post-threshold ridge,2,2014 Q1,2014 Q3,CMRMTSPLx_m4,NA
Post-threshold ridge,2,2014 Q1,2014 Q3,M1SL_m0,NA
Post-threshold ridge,2,2014 Q1,2014 Q3,BUSLOANS_m1,NA
Post-threshold ridge,2,2014 Q1,2014 Q3,FEDFUNDS_m1,NA
Post-threshold ridge,2,2014 Q1,2014 Q3,FEDFUNDS_m4,NA
Post-threshold ridge,2,2014 Q1,2014 Q3,TB3MS_m3,NA
Post-threshold ridge,2,2014 Q1,2014 Q3,BAA_m3,NA
Threshold ridge,2,2014 Q2,2014 Q4,RPI_m0,NA
Threshold ridge,2,2014 Q2,2014 Q4,RPI_m1,NA
Threshold ridge,2,2014 Q2,2014 Q4,RPI_m4,NA
Threshold ridge,2,2014 Q2,2014 Q4,DPCERA3M086SBEA_m0,NA
Threshold ridge,2,2014 Q2,2014 Q4,INDPRO_m1,NA
Threshold ridge,2,2014 Q2,2014 Q4,CMRMTSPLx_m1,NA
Threshold ridge,2,2014 Q2,2014 Q4,CMRMTSPLx_m4,NA
Threshold ridge,2,2014 Q2,2014 Q4,CLAIMSx_m5,NA
Threshold ridge,2,2014 Q2,2014 Q4,M1SL_m0,NA
Threshold ridge,2,2014 Q2,2014 Q4,BUSLOANS_m1,NA
Threshold ridge,2,2014 Q2,2014 Q4,FEDFUNDS_m1,NA
Threshold ridge,2,2014 Q2,2014 Q4,FEDFUNDS_m4,NA
Threshold ridge,2,2014 Q2,2014 Q4,TB3MS_m3,NA
Threshold ridge,2,2014 Q2,2014 Q4,BAA_m3,NA
Threshold ridge,2,2014 Q2,2014 Q4,S&P 500_m0,NA
Post-threshold ridge,2,2014 Q2,2014 Q4,RPI_m0,NA
Post-threshold ridge,2,2014 Q2,2014 Q4,RPI_m1,NA
Post-threshold ridge,2,2014 Q2,2014 Q4,RPI_m4,NA
Post-threshold ridge,2,2014 Q2,2014 Q4,DPCERA3M086SBEA_m0,NA
Post-threshold ridge,2,2014 Q2,2014 Q4,INDPRO_m1,NA
Post-threshold ridge,2,2014 Q2,2014 Q4,CMRMTSPLx_m1,NA
Post-threshold ridge,2,2014 Q2,2014 Q4,CMRMTSPLx_m4,NA
Post-threshold ridge,2,2014 Q2,2014 Q4,CLAIMSx_m5,NA
Post-threshold ridge,2,2014 Q2,2014 Q4,M1SL_m0,NA
Post-threshold ridge,2,2014 Q2,2014 Q4,BUSLOANS_m1,NA
Post-threshold ridge,2,2014 Q2,2014 Q4,FEDFUNDS_m1,NA
Post-threshold ridge,2,2014 Q2,2014 Q4,FEDFUNDS_m4,NA
Post-threshold ridge,2,2014 Q2,2014 Q4,TB3MS_m3,NA
Post-threshold ridge,2,2014 Q2,2014 Q4,BAA_m3,NA
Post-threshold ridge,2,2014 Q2,2014 Q4,S&P 500_m0,NA
LASSO,2,2014 Q3,2015 Q1,RPI_m1,NA
Elastic net,2,2014 Q3,2015 Q1,RPI_m1,NA
Threshold ridge,2,2014 Q3,2015 Q1,RPI_m0,NA
Threshold ridge,2,2014 Q3,2015 Q1,RPI_m1,NA
Threshold ridge,2,2014 Q3,2015 Q1,RPI_m4,NA
Threshold ridge,2,2014 Q3,2015 Q1,DPCERA3M086SBEA_m0,NA
Threshold ridge,2,2014 Q3,2015 Q1,INDPRO_m1,NA
Threshold ridge,2,2014 Q3,2015 Q1,CMRMTSPLx_m1,NA
Threshold ridge,2,2014 Q3,2015 Q1,CMRMTSPLx_m4,NA
Threshold ridge,2,2014 Q3,2015 Q1,CLAIMSx_m5,NA
Threshold ridge,2,2014 Q3,2015 Q1,M1SL_m0,NA
Threshold ridge,2,2014 Q3,2015 Q1,BUSLOANS_m1,NA
Threshold ridge,2,2014 Q3,2015 Q1,FEDFUNDS_m1,NA
Threshold ridge,2,2014 Q3,2015 Q1,FEDFUNDS_m4,NA
Threshold ridge,2,2014 Q3,2015 Q1,TB3MS_m3,NA
Threshold ridge,2,2014 Q3,2015 Q1,BAA_m3,NA
Threshold ridge,2,2014 Q3,2015 Q1,S&P 500_m0,NA
Post-threshold ridge,2,2014 Q3,2015 Q1,RPI_m0,NA
Post-threshold ridge,2,2014 Q3,2015 Q1,RPI_m1,NA
Post-threshold ridge,2,2014 Q3,2015 Q1,RPI_m4,NA
Post-threshold ridge,2,2014 Q3,2015 Q1,DPCERA3M086SBEA_m0,NA
Post-threshold ridge,2,2014 Q3,2015 Q1,INDPRO_m1,NA
Post-threshold ridge,2,2014 Q3,2015 Q1,CMRMTSPLx_m1,NA
Post-threshold ridge,2,2014 Q3,2015 Q1,CMRMTSPLx_m4,NA
Post-threshold ridge,2,2014 Q3,2015 Q1,CLAIMSx_m5,NA
Post-threshold ridge,2,2014 Q3,2015 Q1,M1SL_m0,NA
Post-threshold ridge,2,2014 Q3,2015 Q1,BUSLOANS_m1,NA
Post-threshold ridge,2,2014 Q3,2015 Q1,FEDFUNDS_m1,NA
Post-threshold ridge,2,2014 Q3,2015 Q1,FEDFUNDS_m4,NA
Post-threshold ridge,2,2014 Q3,2015 Q1,TB3MS_m3,NA
Post-threshold ridge,2,2014 Q3,2015 Q1,BAA_m3,NA
Post-threshold ridge,2,2014 Q3,2015 Q1,S&P 500_m0,NA
Threshold ridge,2,2014 Q4,2015 Q2,RPI_m0,NA
Threshold ridge,2,2014 Q4,2015 Q2,RPI_m1,NA
Threshold ridge,2,2014 Q4,2015 Q2,RPI_m4,NA
Threshold ridge,2,2014 Q4,2015 Q2,DPCERA3M086SBEA_m0,NA
Threshold ridge,2,2014 Q4,2015 Q2,INDPRO_m1,NA
Threshold ridge,2,2014 Q4,2015 Q2,CMRMTSPLx_m1,NA
Threshold ridge,2,2014 Q4,2015 Q2,CMRMTSPLx_m4,NA
Threshold ridge,2,2014 Q4,2015 Q2,CLAIMSx_m5,NA
Threshold ridge,2,2014 Q4,2015 Q2,BUSLOANS_m1,NA
Threshold ridge,2,2014 Q4,2015 Q2,FEDFUNDS_m1,NA
Threshold ridge,2,2014 Q4,2015 Q2,FEDFUNDS_m4,NA
Threshold ridge,2,2014 Q4,2015 Q2,TB3MS_m3,NA
Threshold ridge,2,2014 Q4,2015 Q2,BAA_m3,NA
Threshold ridge,2,2014 Q4,2015 Q2,S&P 500_m0,NA
Post-threshold ridge,2,2014 Q4,2015 Q2,RPI_m0,NA
Post-threshold ridge,2,2014 Q4,2015 Q2,RPI_m1,NA
Post-threshold ridge,2,2014 Q4,2015 Q2,RPI_m4,NA
Post-threshold ridge,2,2014 Q4,2015 Q2,DPCERA3M086SBEA_m0,NA
Post-threshold ridge,2,2014 Q4,2015 Q2,INDPRO_m1,NA
Post-threshold ridge,2,2014 Q4,2015 Q2,CMRMTSPLx_m1,NA
Post-threshold ridge,2,2014 Q4,2015 Q2,CMRMTSPLx_m4,NA
Post-threshold ridge,2,2014 Q4,2015 Q2,CLAIMSx_m5,NA
Post-threshold ridge,2,2014 Q4,2015 Q2,BUSLOANS_m1,NA
Post-threshold ridge,2,2014 Q4,2015 Q2,FEDFUNDS_m1,NA
Post-threshold ridge,2,2014 Q4,2015 Q2,FEDFUNDS_m4,NA
Post-threshold ridge,2,2014 Q4,2015 Q2,TB3MS_m3,NA
Post-threshold ridge,2,2014 Q4,2015 Q2,BAA_m3,NA
Post-threshold ridge,2,2014 Q4,2015 Q2,S&P 500_m0,NA
Threshold ridge,2,2015 Q1,2015 Q3,RPI_m0,NA
Threshold ridge,2,2015 Q1,2015 Q3,RPI_m1,NA
Threshold ridge,2,2015 Q1,2015 Q3,RPI_m4,NA
Threshold ridge,2,2015 Q1,2015 Q3,DPCERA3M086SBEA_m0,NA
Threshold ridge,2,2015 Q1,2015 Q3,INDPRO_m1,NA
Threshold ridge,2,2015 Q1,2015 Q3,CMRMTSPLx_m1,NA
Threshold ridge,2,2015 Q1,2015 Q3,CMRMTSPLx_m4,NA
Threshold ridge,2,2015 Q1,2015 Q3,CLAIMSx_m5,NA
Threshold ridge,2,2015 Q1,2015 Q3,BUSLOANS_m1,NA
Threshold ridge,2,2015 Q1,2015 Q3,FEDFUNDS_m1,NA
Threshold ridge,2,2015 Q1,2015 Q3,FEDFUNDS_m4,NA
Threshold ridge,2,2015 Q1,2015 Q3,TB3MS_m3,NA
Threshold ridge,2,2015 Q1,2015 Q3,BAA_m3,NA
Post-threshold ridge,2,2015 Q1,2015 Q3,RPI_m0,NA
Post-threshold ridge,2,2015 Q1,2015 Q3,RPI_m1,NA
Post-threshold ridge,2,2015 Q1,2015 Q3,RPI_m4,NA
Post-threshold ridge,2,2015 Q1,2015 Q3,DPCERA3M086SBEA_m0,NA
Post-threshold ridge,2,2015 Q1,2015 Q3,INDPRO_m1,NA
Post-threshold ridge,2,2015 Q1,2015 Q3,CMRMTSPLx_m1,NA
Post-threshold ridge,2,2015 Q1,2015 Q3,CMRMTSPLx_m4,NA
Post-threshold ridge,2,2015 Q1,2015 Q3,CLAIMSx_m5,NA
Post-threshold ridge,2,2015 Q1,2015 Q3,BUSLOANS_m1,NA
Post-threshold ridge,2,2015 Q1,2015 Q3,FEDFUNDS_m1,NA
Post-threshold ridge,2,2015 Q1,2015 Q3,FEDFUNDS_m4,NA
Post-threshold ridge,2,2015 Q1,2015 Q3,TB3MS_m3,NA
Post-threshold ridge,2,2015 Q1,2015 Q3,BAA_m3,NA
Threshold ridge,2,2015 Q2,2015 Q4,RPI_m0,NA
Threshold ridge,2,2015 Q2,2015 Q4,RPI_m1,NA
Threshold ridge,2,2015 Q2,2015 Q4,RPI_m4,NA
Threshold ridge,2,2015 Q2,2015 Q4,DPCERA3M086SBEA_m0,NA
Threshold ridge,2,2015 Q2,2015 Q4,INDPRO_m1,NA
Threshold ridge,2,2015 Q2,2015 Q4,CMRMTSPLx_m1,NA
Threshold ridge,2,2015 Q2,2015 Q4,CMRMTSPLx_m4,NA
Threshold ridge,2,2015 Q2,2015 Q4,CLAIMSx_m5,NA
Threshold ridge,2,2015 Q2,2015 Q4,BUSLOANS_m1,NA
Threshold ridge,2,2015 Q2,2015 Q4,FEDFUNDS_m1,NA
Threshold ridge,2,2015 Q2,2015 Q4,FEDFUNDS_m4,NA
Threshold ridge,2,2015 Q2,2015 Q4,TB3MS_m3,NA
Threshold ridge,2,2015 Q2,2015 Q4,BAA_m3,NA
Post-threshold ridge,2,2015 Q2,2015 Q4,RPI_m0,NA
Post-threshold ridge,2,2015 Q2,2015 Q4,RPI_m1,NA
Post-threshold ridge,2,2015 Q2,2015 Q4,RPI_m4,NA
Post-threshold ridge,2,2015 Q2,2015 Q4,DPCERA3M086SBEA_m0,NA
Post-threshold ridge,2,2015 Q2,2015 Q4,INDPRO_m1,NA
Post-threshold ridge,2,2015 Q2,2015 Q4,CMRMTSPLx_m1,NA
Post-threshold ridge,2,2015 Q2,2015 Q4,CMRMTSPLx_m4,NA
Post-threshold ridge,2,2015 Q2,2015 Q4,CLAIMSx_m5,NA
Post-threshold ridge,2,2015 Q2,2015 Q4,BUSLOANS_m1,NA
Post-threshold ridge,2,2015 Q2,2015 Q4,FEDFUNDS_m1,NA
